factor,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
DR 7-,GO:BP,GO:0051310,metaphase chromosome alignment,6.378167492087936e-09,True,"""A chromosome localization process whereby chromosomes are positioned in a specific order and orientation at the metaphase plate (spindle equator), during chromosome segregation. This alignment ensures that each daughter cell will receive the correct number of chromosomes during cell division."" [GOC:vw]",30,87,26,1865,0.2988505747126437,0.8666666666666667,query_1,"['GO:0050000', 'GO:0098813']"
DR 7-,GO:BP,GO:0140014,mitotic nuclear division,1.4070767641701655e-08,True,"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]",68,83,40,1865,0.4819277108433735,0.5882352941176471,query_1,"['GO:0000280', 'GO:1903047']"
DR 7-,GO:BP,GO:0050000,chromosome localization,5.564200255501221e-08,True,"""Any process in which a chromosome is transported to, or maintained in, a specific location."" [GOC:ai]",32,87,27,1865,0.3103448275862069,0.84375,query_1,['GO:0051640']
DR 7-,GO:BP,GO:0010965,regulation of mitotic sister chromatid separation,1.2279967853659438e-07,True,"""Any process that modulates the frequency, rate or extent of mitotic sister chromatid separation. Mitotic sister chromatid separation is the process in which sister chromatids are physically detached from each other during mitosis."" [GOC:dph, GOC:tb]",21,83,19,1865,0.2289156626506024,0.9047619047619048,query_1,"['GO:0051306', 'GO:1905818']"
DR 7-,GO:BP,GO:0071173,spindle assembly checkpoint signaling,2.1009458928658147e-07,True,"""A signaling process that delays the metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle."" [GOC:mah]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,['GO:0031577']
DR 7-,GO:BP,GO:0007094,mitotic spindle assembly checkpoint signaling,2.1009458928658147e-07,True,"""A mitotic cell cycle checkpoint that delays mitotic sister chromatid separation and consequently the mitotic metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle. Spindle assembly checkpoint signaling begins with the activated Mph family kinase, and results in the inhibition of the Anaphase Promoting Complex and its activator Sleepy/Cdc20 by the mitotic checkpoint complex (MCC)."" [GOC:mtg_cell_cycle, PMID:12360190]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0045841', 'GO:0071173', 'GO:0071174']"
DR 7-,GO:BP,GO:0071174,mitotic spindle checkpoint signaling,2.1009458928658147e-07,True,"""A signaling process that contributes to a mitotic cell cycle checkpoint that originates from the spindle and delays the metaphase/anaphase transition of a mitotic nuclear division until the spindle is correctly assembled and oriented, the completion of anaphase until chromosomes are attached to the spindle, or mitotic exit and cytokinesis when the spindle does not form."" [GOC:mtg_cell_cycle]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0007093', 'GO:0031577']"
DR 7-,GO:BP,GO:0051301,cell division,2.2696647825460625e-07,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",102,69,52,1865,0.7536231884057971,0.5098039215686274,query_1,['GO:0009987']
DR 7-,GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,2.8518908256265326e-07,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",20,83,18,1865,0.21686746987951808,0.9,query_1,"['GO:0000070', 'GO:0033045']"
DR 7-,GO:BP,GO:0031577,spindle checkpoint signaling,3.0745026223552457e-07,True,"""A signaling process that that controls a cell cycle checkpoint that originates from the mitotic or meiotic spindle."" [GOC:mtg_cell_cycle]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,['GO:0000075']
DR 7-,GO:BP,GO:0051306,mitotic sister chromatid separation,3.189587613296264e-07,True,"""The process in which sister chromatids are physically detached from each other during mitosis."" [GOC:ai]",21,83,19,1865,0.2289156626506024,0.9047619047619048,query_1,"['GO:0000070', 'GO:0051304', 'GO:1903047']"
DR 7-,GO:BP,GO:0033046,negative regulation of sister chromatid segregation,4.4541418379418693e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0000819', 'GO:0033045', 'GO:0051985', 'GO:2001251']"
DR 7-,GO:BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,4.4541418379418693e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0000070', 'GO:0033046', 'GO:0033047']"
DR 7-,GO:BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,4.4541418379418693e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:go_curators]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0007091', 'GO:0030071', 'GO:0045839', 'GO:1901991', 'GO:1902100', 'GO:2000816']"
DR 7-,GO:BP,GO:2000816,negative regulation of mitotic sister chromatid separation,4.4541418379418693e-07,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic sister chromatid separation."" [GOC:obol]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0010965', 'GO:0033048', 'GO:0051306', 'GO:1905819']"
DR 7-,GO:BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,5.961074382035168e-07,True,"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]",40,71,27,1865,0.38028169014084506,0.675,query_1,"['GO:0000226', 'GO:1903047']"
DR 7-,GO:BP,GO:0051985,negative regulation of chromosome segregation,9.087627149191061e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0007059', 'GO:0010948', 'GO:0051983']"
DR 7-,GO:BP,GO:1905819,negative regulation of chromosome separation,9.087627149191061e-07,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0051304', 'GO:0051985', 'GO:1905818']"
DR 7-,GO:BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,9.087627149191061e-07,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of metaphase/anaphase transition of cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0044784', 'GO:1901988', 'GO:1902099']"
DR 7-,GO:BP,GO:1905818,regulation of chromosome separation,9.289746103449118e-07,True,"""Any process that modulates the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",24,83,20,1865,0.24096385542168675,0.8333333333333334,query_1,"['GO:0051304', 'GO:0051983']"
DR 7-,GO:BP,GO:0008608,attachment of spindle microtubules to kinetochore,1.280921215359103e-06,True,"""The process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex."" [GOC:vw, PMID:10322137]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0022402', 'GO:0051310']"
DR 7-,GO:BP,GO:0007088,regulation of mitotic nuclear division,3.2096045822326813e-06,True,"""Any process that modulates the frequency, rate or extent of mitosis."" [GOC:go_curators]",37,83,24,1865,0.2891566265060241,0.6486486486486487,query_1,"['GO:0007346', 'GO:0010564', 'GO:0051783', 'GO:0140014']"
DR 7-,GO:BP,GO:0051304,chromosome separation,5.340492245257331e-06,True,"""The cell cycle process in which paired chromosomes are detached from each other. Chromosome separation begins with the release of cohesin complexes from chromosomes; in budding yeast, this includes the cleavage of cohesin complexes along the chromosome arms, followed by the separation of the centromeric regions. Chromosome separation also includes formation of chromatid axes mediated by condensins, and ends with the disentangling of inter-sister catenation catalyzed by topoisomerase II (topo II)."" [GOC:ai, GOC:lb, GOC:mah, GOC:mtg_cell_cycle, PMID:20352243]",24,83,20,1865,0.24096385542168675,0.8333333333333334,query_1,"['GO:0007059', 'GO:0022402']"
DR 7-,GO:BP,GO:0045839,negative regulation of mitotic nuclear division,6.332805206397926e-06,True,"""Any process that stops, prevents or reduces the rate or extent of mitosis. Mitosis is the division of the eukaryotic cell nucleus to produce two daughter nuclei that, usually, contain the identical chromosome complement to their mother."" [GOC:dph, GOC:go_curators, GOC:tb]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0007088', 'GO:0010948', 'GO:0045930', 'GO:0051784', 'GO:0140014']"
DR 7-,GO:BP,GO:0007052,mitotic spindle organization,9.190580327963119e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."" [GOC:go_curators, GOC:mah]",35,71,23,1865,0.323943661971831,0.6571428571428571,query_1,"['GO:0007051', 'GO:1902850']"
DR 7-,GO:BP,GO:0051784,negative regulation of nuclear division,3.456577994686399e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",19,83,17,1865,0.20481927710843373,0.8947368421052632,query_1,"['GO:0000280', 'GO:0010639', 'GO:0051783']"
DR 7-,GO:BP,GO:0000280,nuclear division,3.649356810637703e-05,True,"""The division of a cell nucleus into two nuclei, with DNA and other nuclear contents distributed between the daughter nuclei."" [GOC:mah]",82,87,47,1865,0.5402298850574713,0.573170731707317,query_1,['GO:0048285']
DR 7-,GO:BP,GO:0007080,mitotic metaphase chromosome alignment,7.57525012500387e-05,True,"""A chromosome localization process whereby chromosomes are positioned in a specific order and orientation at the metaphase plate (spindle equator), during mitotic chromosome segregation. This alignment ensures that each daughter cell will receive the correct number of chromosomes during cell division."" [ISBN:0815316194]",19,87,17,1865,0.19540229885057472,0.8947368421052632,query_1,"['GO:0000070', 'GO:0051310', 'GO:1903047']"
DR 7-,GO:BP,GO:0033045,regulation of sister chromatid segregation,8.238403828863369e-05,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]",25,83,21,1865,0.25301204819277107,0.84,query_1,"['GO:0000819', 'GO:0033044', 'GO:0051983']"
DR 7-,GO:BP,GO:0007051,spindle organization,8.65273521191622e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart."" [GOC:go_curators, GOC:mah]",46,71,27,1865,0.38028169014084506,0.5869565217391305,query_1,"['GO:0000226', 'GO:0022402']"
DR 7-,GO:BP,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,8.695868116523515e-05,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mtg_cell_cycle, PMID:10465783]",24,83,20,1865,0.24096385542168675,0.8333333333333334,query_1,"['GO:0044772', 'GO:0044784']"
DR 7-,GO:BP,GO:0051983,regulation of chromosome segregation,0.00013956828436865809,True,"""Any process that modulates the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",29,83,23,1865,0.27710843373493976,0.7931034482758621,query_1,"['GO:0007059', 'GO:0010564']"
DR 7-,GO:BP,GO:0044784,metaphase/anaphase transition of cell cycle,0.0001544466490932234,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase as part of the cell cycle."" [GOC:mtg_cell_cycle]",24,83,20,1865,0.24096385542168675,0.8333333333333334,query_1,"['GO:0033045', 'GO:0044770']"
DR 7-,GO:BP,GO:0051783,regulation of nuclear division,0.00023038500777109822,True,"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",38,83,24,1865,0.2891566265060241,0.631578947368421,query_1,"['GO:0000280', 'GO:0033043']"
DR 7-,GO:BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,0.00028434172075452087,True,"""Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mah]",23,83,19,1865,0.2289156626506024,0.8260869565217391,query_1,"['GO:0007091', 'GO:1901990', 'GO:1902099']"
DR 7-,GO:BP,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,0.0005006534972010092,True,"""Any process that modulates the frequency, rate or extent of metaphase/anaphase transition of cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]",23,83,19,1865,0.2289156626506024,0.8260869565217391,query_1,"['GO:0033045', 'GO:0044784', 'GO:1901987']"
DR 7-,GO:BP,GO:0051256,mitotic spindle midzone assembly,0.00102697850228562,True,"""The cell cycle process in which the aggregation, arrangement and bonding together of a set of components forms the spindle midzone."" [GOC:mtg_cell_cycle, GOC:vw, PMID:24239120]",7,69,7,1865,0.10144927536231885,1.0,query_1,"['GO:0000022', 'GO:0051255', 'GO:0090307', 'GO:1903047']"
DR 7-,GO:BP,GO:0048285,organelle fission,0.0011242031484018711,True,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",87,74,42,1865,0.5675675675675675,0.4827586206896552,query_1,['GO:0006996']
DR 7-,GO:BP,GO:0051988,regulation of attachment of spindle microtubules to kinetochore,0.0011297925388601099,True,"""Any process that modulates the frequency, rate or extent of the attachment of spindle microtubules to the kinetochore."" [GOC:ai]",10,45,8,1865,0.17777777777777778,0.8,query_1,"['GO:0008608', 'GO:0010564']"
DR 7-,GO:BP,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,0.0016796703171813752,True,"""The cellular process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex in mitosis."" [GOC:ai, GOC:clt, GOC:dph, GOC:tb, PMID:26258632, PMID:26705896]",11,83,10,1865,0.12048192771084337,0.9090909090909091,query_1,"['GO:0007080', 'GO:0008608', 'GO:1903047']"
DR 7-,GO:BP,GO:0000022,mitotic spindle elongation,0.0023927841638623415,True,"""The cell cycle process in which the distance is lengthened between poles of the mitotic spindle. Mitotic spindle elongation begins during mitotic prophase and ends during mitotic anaphase B."" [GOC:mtg_cell_cycle, GOC:vw, PMID:19686686]",7,69,7,1865,0.10144927536231885,1.0,query_1,"['GO:0000070', 'GO:0007052', 'GO:0051231', 'GO:1903047']"
DR 7-,GO:BP,GO:0051276,chromosome organization,0.009534613883387121,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",87,74,44,1865,0.5945945945945946,0.5057471264367817,query_1,['GO:0006996']
DR 7-,GO:BP,GO:0051231,spindle elongation,0.009772103905188696,True,"""The cell cycle process in which the distance is lengthened between poles of the spindle."" [GOC:ai]",8,69,7,1865,0.10144927536231885,0.875,query_1,"['GO:0007017', 'GO:0007051', 'GO:0022402', 'GO:0098813']"
DR 7-,GO:BP,GO:0051255,spindle midzone assembly,0.009772103905188696,True,"""The cell cycle process in which aggregation, arrangement and bonding together of a set of components to form the spindle midzone. The spindle midzone is the area in the center of the spindle where the spindle microtubules from opposite poles overlap."" [GOC:ai, PMID:15296749]",8,69,7,1865,0.10144927536231885,0.875,query_1,"['GO:0007017', 'GO:0022402', 'GO:0022607', 'GO:0051225']"
DR 7-,GO:BP,GO:0051225,spindle assembly,0.013561652131500337,True,"""The aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."" [GOC:ai, GOC:expert_rg, GOC:mtg_sensu, GOC:tb]",32,70,19,1865,0.2714285714285714,0.59375,query_1,"['GO:0007051', 'GO:0007059', 'GO:0140694']"
DR 7-,GO:BP,GO:2001251,negative regulation of chromosome organization,0.022676978473263613,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome organization."" [GOC:obol]",20,83,17,1865,0.20481927710843373,0.85,query_1,"['GO:0010639', 'GO:0033044', 'GO:0051276']"
DR 7-,GO:BP,GO:0090231,regulation of spindle checkpoint,0.025348491382983555,True,"""Any process that modulates the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle."" [GOC:ascb_2009, GOC:dph, GOC:tb]",10,83,9,1865,0.10843373493975904,0.9,query_1,"['GO:0031577', 'GO:1901976']"
DR 8+,GO:BP,GO:0006119,oxidative phosphorylation,1.2473725496153427e-10,True,"""The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."" [ISBN:0198506732, ISBN:0471331309]",27,13,13,1865,1.0,0.48148148148148145,query_1,['GO:0009060']
DR 8+,GO:BP,GO:1902600,proton transmembrane transport,4.064742010459016e-09,True,"""The directed movement of a proton across a membrane."" [GO_REF:0000069, GOC:pr, GOC:TermGenie]",19,13,13,1865,1.0,0.6842105263157895,query_1,['GO:0098655']
DR 8+,GO:BP,GO:0019646,aerobic electron transport chain,8.365198121698545e-09,True,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",16,13,11,1865,0.8461538461538461,0.6875,query_1,"['GO:0006119', 'GO:0009060', 'GO:0022904']"
DR 8+,GO:BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,1.732940305075737e-08,True,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",18,13,11,1865,0.8461538461538461,0.6111111111111112,query_1,['GO:0042773']
DR 8+,GO:BP,GO:0042773,ATP synthesis coupled electron transport,1.732940305075737e-08,True,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",18,13,11,1865,0.8461538461538461,0.6111111111111112,query_1,"['GO:0006119', 'GO:0022904']"
DR 8+,GO:BP,GO:0022904,respiratory electron transport chain,9.78827254015559e-08,True,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."" [GOC:mtg_electron_transport, ISBN:0716720094]",20,13,11,1865,0.8461538461538461,0.55,query_1,"['GO:0022900', 'GO:0045333']"
DR 8+,GO:BP,GO:0022900,electron transport chain,2.788492359480767e-07,True,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",21,13,11,1865,0.8461538461538461,0.5238095238095238,query_1,['GO:0006091']
DR 8+,GO:BP,GO:0009060,aerobic respiration,1.3509042469459376e-06,True,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",47,13,13,1865,1.0,0.2765957446808511,query_1,['GO:0045333']
DR 8+,GO:BP,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,1.8482758224109534e-06,True,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",13,13,9,1865,0.6923076923076923,0.6923076923076923,query_1,"['GO:0006119', 'GO:0015986']"
DR 8+,GO:BP,GO:0045333,cellular respiration,7.409796158807124e-06,True,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",52,13,13,1865,1.0,0.25,query_1,['GO:0015980']
DR 8+,GO:BP,GO:0015986,proton motive force-driven ATP synthesis,7.711427357426687e-06,True,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",13,13,9,1865,0.6923076923076923,0.6923076923076923,query_1,['GO:0006754']
DR 8+,GO:BP,GO:0006754,ATP biosynthetic process,8.430238719208445e-05,True,"""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators, ISBN:0198506732]",15,13,9,1865,0.6923076923076923,0.6,query_1,"['GO:0009152', 'GO:0009206', 'GO:0046034']"
DR 8+,GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,0.00019360053102543593,True,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",61,13,13,1865,1.0,0.21311475409836064,query_1,['GO:0006091']
DR 8+,GO:BP,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,0.00021689926682196082,True,"""The chemical reactions and pathways resulting in the formation of purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",17,13,9,1865,0.6923076923076923,0.5294117647058824,query_1,"['GO:0009145', 'GO:0009201', 'GO:0009205']"
DR 8+,GO:BP,GO:0009145,purine nucleoside triphosphate biosynthetic process,0.0002351890649718317,True,"""The chemical reactions and pathways resulting in the formation of purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",17,13,9,1865,0.6923076923076923,0.5294117647058824,query_1,"['GO:0009142', 'GO:0009144']"
DR 8+,GO:BP,GO:0009201,ribonucleoside triphosphate biosynthetic process,0.0003486419240349978,True,"""The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",17,13,9,1865,0.6923076923076923,0.5294117647058824,query_1,['GO:0009142']
DR 8+,GO:BP,GO:0009142,nucleoside triphosphate biosynthetic process,0.0006784367682188224,True,"""The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",20,13,9,1865,0.6923076923076923,0.45,query_1,"['GO:0009141', 'GO:1901293']"
DR 8+,GO:BP,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.0007531799538619302,True,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",10,13,7,1865,0.5384615384615384,0.7,query_1,"['GO:0019646', 'GO:0042775']"
