factor,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.014947345616493145,0.01916326361088865,0,0,141.71428571428572,595.6565390400741,HERPUD1
DR 2+,GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),0.014947345616493145,0.01916326361088865,0,0,141.71428571428572,595.6565390400741,HSPA5
DR 2+,GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),0.014947345616493145,0.01916326361088865,0,0,141.71428571428572,595.6565390400741,HERPUD1
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.01593983732745362,0.019924796659317026,0,0,132.2,547.1670498110511,HERPUD1
DR 2+,GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),0.018914311976491106,0.023066234117672082,0,0,110.0,436.462003565536,HERPUD1
DR 2+,GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.02089479454558477,0.02487475541141044,0,0,98.9,382.5704408463503,HSPA5
DR 2+,GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.021884285642540323,0.025446843770395727,0,0,94.14285714285714,359.8127243917042,HERPUD1
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.032735677498645456,0.03719963352118802,0,0,61.4375,210.07261345300589,HERPUD1
DR 2-,GO_Biological_Process_2023,Inflammatory Response (GO:0006954),1.0668179788087173e-12,1.3431238353201752e-09,0,0,10.023668639053254,276.315865266407,CXCL9;CXCL8;CCL3L1;SLC11A1;ITGB2;FPR1;CYBB;FPR3;LYZ;CXCL3;AIF1;CCL8;IL1B;CCL4;CCRL2;CCL3;C3AR1;OLR1;CCL2;CD14;FOLR2;FCGR2B
DR 2-,GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),6.985857698553684e-08,3.0474244301886897e-05,0,0,12.235955056179776,201.60929821776716,MSR1;DAB2;FCER1G;CXCL8;CTSL;MRC1;ITGB2;LILRB1;APOE;CD36;FCGR2B
DR 2-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),8.330309115041648e-08,3.0474244301886897e-05,0,0,18.692307692307693,304.6991987457478,CLEC4A;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),1.4262007092555526e-07,3.0474244301886897e-05,0,0,23.51552795031056,370.6771856901421,HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),1.4262007092555526e-07,3.0474244301886897e-05,0,0,23.51552795031056,370.6771856901421,HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Phagocytosis (GO:0006909),1.452307115260694e-07,3.0474244301886897e-05,0,0,16.984015984015983,267.4123507570604,MSR1;TYROBP;SLC11A1;ITGB2;TREM2;CD36;CD14;FCGR2B;AIF1
DR 2-,GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),2.7354087553977905e-07,4.919828032922598e-05,0,0,20.565217391304348,310.77775597819175,CD74;HLA-DRB5;FCER1G;HLA-DRA;FCGR2B;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),4.954980237525445e-07,7.797900148805669e-05,0,0,18.270531400966185,265.2461388767908,HLA-DRB5;TYROBP;CCL2;HLA-DRA;NCKAP1L;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),8.148190206484043e-07,0.00011398412744403789,0,0,8.90838375108038,124.89821100304715,CXCL9;CXCL8;FCER1G;CCL8;CCL3L1;ITGB2;CCL4;CCL3;CCL2;NCKAP1L;CXCL3
DR 2-,GO_Biological_Process_2023,Endocytosis (GO:0006897),9.557318918340284e-07,0.00011536452812167598,0,0,12.428571428571429,172.26979882367422,MSR1;DAB2;SLC11A1;MRC1;ITGB2;APOE;CD14;CD36;FCGR2B
DR 2-,GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),1.0995824761398822e-06,0.00011536452812167598,0,0,8.573866000832293,117.63841452253631,CXCL9;CXCL8;FCER1G;CCL8;CCL3L1;ITGB2;CCL4;CCL3;CCL2;NCKAP1L;CXCL3
DR 2-,GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),1.0995824761398822e-06,0.00011536452812167598,0,0,8.573866000832293,117.63841452253631,CXCL9;CXCL8;FCER1G;CCL8;CCL3L1;ITGB2;CCL4;CCL3;CCL2;NCKAP1L;CXCL3
DR 2-,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1.766757403808695e-06,0.00017110365933808823,0,0,6.45308740978348,85.47994905638444,CD74;CCL3L1;TREM2;SCIMP;CCL8;IL1B;GPR183;CCL4;CCL3;CCL2;APOE;CD36;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1.959720872076202e-06,0.00017623489842456702,0,0,7.0606060606060606,92.79548733779338,CD74;CCL8;CCL3L1;GPR183;CCL4;CCL3;CCL2;TREM2;APOE;CD36;SCIMP;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),2.937070758874043e-06,0.00024651813902816137,0,0,17.801075268817204,226.7518379651853,IL4I1;TYROBP;LST1;LILRB1;MNDA;FCGR2B;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),3.216197902456167e-06,0.00025307457244951964,0,0,5.565030146425495,70.38266515926101,CD74;CCL3L1;LAPTM5;TREM2;SCIMP;CCL8;IL1B;GPR183;CCL4;CCL3;CCL2;APOE;CD36;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),5.494889723712018e-06,0.00040694506836196656,0,0,49.94736842105263,604.94714446369,FCER1G;ITGB2;TREM2;CD36;CD68
DR 2-,GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),7.296970449712896e-06,0.0005103825442326964,0,0,5.528735632183908,65.39416869729844,CXCL9;FCER1G;SPI1;CXCL8;CCL3L1;LILRB1;CXCL3;HCK;CCL8;IL1B;CCL4;CCL3;CCL2
DR 2-,GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),9.142488283546798e-06,0.000605810144683443,0,0,7.428571428571429,86.19057919428042,HCK;CXCL9;CXCL8;IL1B;CCL3;CCL2;LILRB1;CD14;CD68;CXCL3
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),1.2821611303514803e-05,0.0007382249438146592,0,0,12.925708699902248,145.60007424149998,FCER1G;SLC11A1;IL1B;CCL2;TREM2;NCKAP1L;FCGR2B
DR 2-,GO_Biological_Process_2023,MHC Class II Protein Complex Assembly (GO:0002399),1.4072596228396998e-05,0.0007382249438146592,0,0,33.280701754385966,371.78807721874773,HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),1.4072596228396998e-05,0.0007382249438146592,0,0,33.280701754385966,371.78807721874773,HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),1.4072596228396998e-05,0.0007382249438146592,0,0,33.280701754385966,371.78807721874773,HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),1.4072596228396998e-05,0.0007382249438146592,0,0,33.280701754385966,371.78807721874773,HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),1.57724684214516e-05,0.0007637514516387525,0,0,9.631713554987213,106.50021310715996,CD74;CD84;TYROBP;IL1B;TREM2;NCKAP1L;AIF1;SCIMP
DR 2-,GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),1.57724684214516e-05,0.0007637514516387525,0,0,9.631713554987213,106.50021310715996,CXCL9;CXCL8;CCL8;CCL3L1;CCL4;CCL3;CCL2;CXCL3
DR 2-,GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),2.1849207930773928e-05,0.0010188204735127545,0,0,9.091787439613526,97.5671157490985,IL4I1;HLA-DRB5;LAPTM5;CCL2;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),2.519346818661382e-05,0.0011328063016766716,0,0,7.417582417582418,78.54422980541028,CXCL9;CXCL8;IL1B;CCL2;LILRB1;CD14;CD68;FCGR2B;CXCL3
DR 2-,GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2.9185779662643087e-05,0.0011964427321516954,0,0,15.095744680851064,157.6271840592717,C1QA;FCGR3A;SLC11A1;ITGB2;TREM2;AIF1
DR 2-,GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),2.977721618295707e-05,0.0011964427321516954,0,0,8.608695652173912,89.71782038565296,CXCL9;CXCL8;CCL8;CCL3L1;CCL4;CCL3;CCL2;CXCL3
DR 2-,GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),3.004818500226244e-05,0.0011964427321516954,0,0,6.286195286195286,65.45631781983104,CLEC4A;CD84;TYROBP;SLC11A1;LAPTM5;TREM2;LILRB1;NCKAP1L;FCGR2B;HLA-DRB1
DR 2-,GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",3.0409982072163825e-05,0.0011964427321516954,0,0,24.94736842105263,259.4710837955379,MSR1;ITGB2;CD36;FCGR2B;AIF1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),4.135824641702824e-05,0.0015396015847625572,0,0,10.13978494623656,102.34327009980332,HLA-DRB5;ITGB2;CCL2;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),4.157780292448526e-05,0.0015396015847625572,0,0,6.86080586080586,69.2114261189905,CD74;CCL8;CCL3L1;SLC11A1;CCL4;CCL3;CCL2;AIF1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),5.2951331170424866e-05,0.0019047350269589972,0,0,7.780538302277432,76.60824875075808,HCK;CCL8;CCL3L1;CCL4;CCL3;CCL2;AIF1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),5.841428530078328e-05,0.002042877366491282,0,0,19.94736842105263,194.44595172999095,C1QA;TYROBP;ITGB2;TREM2;AIF1
DR 2-,GO_Biological_Process_2023,Negative Regulation Of Leukocyte Degranulation (GO:0043301),8.181450708587026e-05,0.0027106438005555433,0,0,39.541666666666664,372.12883861533135,CD84;SPI1;NCKAP1L;FCGR2B
DR 2-,GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),8.181450708587026e-05,0.0027106438005555433,0,0,39.541666666666664,372.12883861533135,FCER1G;FPR1;C3AR1;FPR3
DR 2-,GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),0.00010634030167659263,0.0031205835370337726,0,0,10.961315280464216,100.28360701932651,HCK;SPI1;TREM2;LILRB1;FCGR2B;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),0.00010868871640220655,0.0031205835370337726,0,0,8.337128399746996,76.0931591082673,CXCL8;CCL8;CCL3L1;IL1B;CCL4;CCL3;CCL2
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),0.00010868871640220655,0.0031205835370337726,0,0,8.337128399746996,76.0931591082673,DAB2;FCER1G;SLC11A1;IL1B;TREM2;APOE;FCGR2B
DR 2-,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),0.00011864936813808615,0.0031205835370337726,0,0,4.330721003134796,39.14685050023031,HCK;CCL8;CXCL8;CCL3L1;IL1B;CCL4;CCL3;CCL2;MNDA;LILRB1;AIF1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,CD74;IL1B;PTGS2
DR 2-,GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,TYROBP;GPR183;TREM2
DR 2-,GO_Biological_Process_2023,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,TREM2;CD36;CD68
DR 2-,GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)",0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,HLA-DRA;NCKAP1L;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,SPI1;TYROBP;ITGB2
DR 2-,GO_Biological_Process_2023,High-Density Lipoprotein Particle Remodeling (GO:0034375),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,APOC1;APOE;PLTP
DR 2-,GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),0.00012145241724754159,0.0031205835370337726,0,0,inf,inf,IL4I1;HLA-DRA;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),0.00012544213679321537,0.0031586330044531628,0,0,5.773351648351649,51.865862719527705,HLA-DRB5;IL1B;HLA-DRA;CCL2;NCKAP1L;AIF1;HLA-DRB1;HLA-DQA1;HLA-DPA1
DR 2-,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),0.0001430367997544739,0.003506388748282358,0,0,5.0379403794037945,44.59790684102776,CXCL9;CXCL8;IL1B;SPP1;CCL2;TREM2;LILRB1;CD14;CD68;CXCL3
DR 2-,GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),0.00014482304599736508,0.003506388748282358,0,0,7.8697729988052565,69.56877704447882,IL4I1;FCGR3A;HLA-DRA;TREM2;FCGR1A;FCGR2B;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),0.00015309997781280465,0.0036368466427607747,0,0,10.042553191489361,88.21799908306319,IL4I1;LAPTM5;NCKAP1L;LILRB1;FCGR2B;HLA-DRB1
DR 2-,GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),0.00018357501735262067,0.004280017534202767,0,0,26.34722222222222,226.6621797598714,HCK;FCGR3A;FCER1G;FCGR2B
DR 2-,GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),0.00021477368960561024,0.00491636500388115,0,0,9.265139116202946,78.25267648946107,FCGR3A;CXCL8;FPR1;CCL3;CD36;APOE
