factor,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
DR 1+,GO_Biological_Process_2023,Nervous System Development (GO:0007399),0.00239758877166875,0.04988695806951756,0,0,50.17948717948718,302.7474847711312,FABP7;SCRG1
DR 1+,GO_Biological_Process_2023,Protein Deubiquitination (GO:0016579),0.005990923177088634,0.04988695806951756,0,0,332.3333333333333,1700.719076579553,UCHL1
DR 1+,GO_Biological_Process_2023,Protein Modification By Small Protein Removal (GO:0070646),0.005990923177088634,0.04988695806951756,0,0,332.3333333333333,1700.719076579553,UCHL1
DR 1+,GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),0.00798191329112281,0.04988695806951756,0,0,221.44444444444446,1069.7044701093293,MFAP2
DR 1-,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),1.3169658944830438e-09,8.209888365418958e-07,0,0,5.044117647058823,103.14179134757151,CEBPD;EPAS1;GATA3;ETS2;ZFP36L2;MYC;JUNB;SPDEF;KLF10;EGR1;XBP1;JUN;JUND;ARID5A;FOS;ESR1;TBX3;BATF;NR4A1;KLF6;TCIM;ELF3;BAMBI;IRF1;MAFF;FOSB;PGR;ATF3
DR 1-,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),1.7068374980080994e-09,8.209888365418958e-07,0,0,4.8351732013703845,97.61549177950062,CEBPD;EPAS1;FHL2;ADIRF;GATA3;ETS2;ZFP36;MUC1;MYC;JUNB;SPDEF;KLF10;EGR1;XBP1;JUN;JUND;ARID5A;FOS;ESR1;TBX3;BATF;NR4A1;KLF6;ELF3;IRF1;MAFF;FOSB;PGR;ATF3
DR 1-,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),6.426148067653436e-09,2.060651480360869e-06,0,0,5.73926822241429,108.2591882278527,KLF10;EGR1;XBP1;JUN;JUND;EPAS1;ADIRF;FOS;GATA3;ESR1;TBX3;ETS2;NR4A1;KLF6;MUC1;ELF3;IRF1;MYC;MAFF;PGR;JUNB;ATF3
DR 1-,GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),1.604840947991029e-07,3.859642479918425e-05,0,0,9.45959595959596,147.99605039187034,PPP1R15A;NR4A1;CDKN1A;JUN;JUND;GADD45B;IRF1;MYC;GATA3;JUNB;TBX3;RHOB
DR 1-,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),7.937801840863033e-07,0.00015272330741820475,0,0,4.146853146853147,58.24860378558349,KLF10;EGR1;XBP1;JUN;JUND;EPAS1;ADIRF;FOS;GATA3;ESR1;TBX3;ETS2;NR4A1;KLF6;ELF3;BAMBI;IRF1;MYC;MAFF;PGR;JUNB;ATF3
DR 1-,GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),3.835008316516761e-06,0.0006148796667481874,0,0,4.313891834570519,53.80000728225555,KLF10;JUN;JUND;ARID5A;FHL2;GATA3;ESR1;TBX3;ETS2;ZFP36;MUC1;ELF3;IRF1;MYC;MAFF;FOSB;ATF3;SPDEF
DR 1-,GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),5.494889723712018e-06,0.0006803706375276236,0,0,49.94736842105263,604.94714446369,JUN;CEBPD;FOS;JUNB;BATF
DR 1-,GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),5.657967879647597e-06,0.0006803706375276236,0,0,4.903743315508021,59.2492126407926,KLF10;JUN;JUND;ARID5A;FHL2;GATA3;ESR1;TBX3;ETS2;ZFP36;MYC;MAFF;FOSB;ATF3;SPDEF
DR 1-,GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),9.74985806633938e-06,0.001042151495535387,0,0,20.148936170212767,232.4836205393612,EGR1;JUN;MYC;FOS;GATA3;ESR1
DR 1-,GO_Biological_Process_2023,Positive Regulation Of mRNA Catabolic Process (GO:0061014),2.836112005424511e-05,0.00272833974921838,0,0,79.125,828.4776290914322,FTO;BTG2;ZFP36;ZFP36L2
DR 1-,GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),5.841428530078328e-05,0.00468287853827946,0,0,19.94736842105263,194.44595172999095,EGR1;JUN;MYC;FOS;GATA3
DR 1-,GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),5.841428530078328e-05,0.00468287853827946,0,0,19.94736842105263,194.44595172999095,EGR1;JUN;MYC;GATA3;FOS
DR 1-,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),0.0003138093167791642,0.023221889441658154,0,0,3.1297509829619923,25.24684058542899,EGR1;XBP1;JUN;GADD45B;BIK;FHL2;LRP2;VTCN1;TBX3;RHOB;SOCS3;TCIM;MYC;IL6ST;IER3;SPDEF
DR 1-,GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),0.0003950178597139277,0.02714337007462846,0,0,11.058479532163743,86.6606548833963,FTO;ZFP36;XBP1;ADIRF;ZFP36L2
DR 1-,GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),0.00046811653426905627,0.030021873731122146,0,0,58.7319587628866,450.2857872458315,FTO;ZFP36;ZFP36L2
DR 1-,GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),0.0007953202530924244,0.047818630217182016,0,0,9.038277511961722,64.50406884720583,NR4A1;BTG2;CDKN1A;GATA3;RHOB
DR 2+,GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),3.806156850002008e-12,3.2047840677016906e-09,0,0,105.44444444444444,2772.5985198542526,COL1A1;COL3A1;COL1A2;LOX;COL14A1;LUM;COL11A1;COL5A3;COL5A2;DPT
DR 2+,GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),1.4479193523888553e-10,6.095740473557081e-08,0,0,10.60508701472557,240.26591733217117,POSTN;LUM;COL14A1;MMP2;COL11A1;DPT;COL1A1;MMP11;COL3A1;COL1A2;CCDC80;LOX;COL4A1;CTSK;COL5A3;COL5A2;COL10A1
DR 2+,GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),4.985620465184272e-09,1.0494731079212894e-06,0,0,12.1944027986007,233.1168372284426,POSTN;COL14A1;MMP2;COL11A1;COL1A1;MMP11;COL3A1;COL1A2;CCDC80;COL4A1;COL5A3;COL5A2;COL10A1
DR 2+,GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),4.985620465184272e-09,1.0494731079212894e-06,0,0,12.1944027986007,233.1168372284426,POSTN;COL14A1;MMP2;COL11A1;COL1A1;MMP11;COL3A1;COL1A2;CCDC80;COL4A1;COL5A3;COL5A2;COL10A1
DR 2+,GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),4.9775363420709035e-06,0.0008382171200047402,0,0,5.765325670498084,70.39794438034909,TNFAIP6;LUM;COL14A1;COL11A1;DPT;COL1A1;MFAP4;COL3A1;EFEMP2;COL1A2;LOX;COL5A3;COL5A2
DR 2+,GO_Biological_Process_2023,Skeletal System Development (GO:0001501),2.977721618295707e-05,0.004178736004341642,0,0,8.608695652173912,89.71782038565296,COL1A1;COMP;COL1A2;OGN;COL10A1;IGF1;SULF1;FBN1
DR 2+,GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),0.00012145241724754159,0.012782866915303752,0,0,inf,inf,SFRP4;SULF1;FSTL1
DR 2+,GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),0.00012145241724754159,0.012782866915303752,0,0,inf,inf,PDGFRB;PDGFRA;IGF1
DR 2+,GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),0.00018357501735262067,0.01717446273454518,0,0,26.34722222222222,226.6621797598714,MFAP5;COL5A2;MFAP2;FBN1
DR 2+,GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),0.0002643629965231669,0.020235785733864232,0,0,12.447368421052632,102.5437538440271,COL11A1;MMP2;COL6A1;FN1;LAMB1
DR 2+,GO_Biological_Process_2023,Skin Development (GO:0043588),0.0002643629965231669,0.020235785733864232,0,0,12.447368421052632,102.5437538440271,COL1A1;COL3A1;COL1A2;COL5A3;COL5A2
DR 2+,GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),0.00046811653426905627,0.03284617682121212,0,0,58.7319587628866,450.2857872458315,MFAP5;MFAP2;FBN1
DR 2+,GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),0.0005691852899549823,0.036865693395545775,0,0,9.947368421052632,74.319818800007,COL1A1;SFRP4;SFRP2;GPC3;SULF1
DR 2+,GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.0007142609107805755,0.042957691919803184,0,0,4.919631093544137,35.639097771169546,PDGFRB;PDGFRA;FGF7;MMP2;RARRES2;VEGFD;IGF1;SULF1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),2.0346053363684837e-13,8.599598555050792e-11,0,0,117.29213483146067,3427.6637536585085,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),2.0346053363684837e-13,8.599598555050792e-11,0,0,117.29213483146067,3427.6637536585085,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),2.0346053363684837e-13,8.599598555050792e-11,0,0,117.29213483146067,3427.6637536585085,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),5.3079623516446326e-11,1.6826240654713486e-08,0,0,52.666666666666664,1246.0526746270045,CD74;HLA-DMA;HLA-DRB5;FCER1G;HLA-DRA;FCGR2B;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1.5334129697549168e-10,3.888735291298469e-08,0,0,29.230337078651687,660.5575334786495,CD86;IL10;IL4I1;TYROBP;GPNMB;LST1;MNDA;LILRB2;FCGR2B;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Inflammatory Response (GO:0006954),5.697433199986464e-10,1.2040575495971393e-07,0,0,7.536885245901639,160.42889705691064,CXCL8;CCL3L1;SLC11A1;C5AR1;ITGB2;CYBB;FPR3;LYZ;CXCL3;AIF1;IL1B;CCL4;CCL3;C3AR1;OLR1;SIGLEC1;CD14;CCL18;FOLR2;FCGR2B
DR 3-,GO_Biological_Process_2023,MHC Class II Protein Complex Assembly (GO:0002399),4.886748540152934e-09,6.19639714891392e-07,0,0,142.93548387096774,2735.319002199265,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),4.886748540152934e-09,6.19639714891392e-07,0,0,142.93548387096774,2735.319002199265,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),4.886748540152934e-09,6.19639714891392e-07,0,0,142.93548387096774,2735.319002199265,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),4.886748540152934e-09,6.19639714891392e-07,0,0,142.93548387096774,2735.319002199265,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),2.8371369412893165e-07,3.27044512868623e-05,0,0,inf,inf,IL4I1;HLA-DRA;LILRB2;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Phagocytosis (GO:0006909),3.954538194074016e-07,4.178628691738211e-05,0,0,14.355874894336432,211.65199156973574,MSR1;TYROBP;SLC11A1;ITGB2;TREM2;CD36;CD14;FCGR2B;AIF1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),9.557318918340284e-07,9.322061837273447e-05,0,0,12.428571428571429,172.26979882367422,CD86;IL10;IL4I1;GPNMB;LAPTM5;LILRB2;FCGR2B;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),1.6057105347903843e-06,0.00014543149700815765,0,0,9.484848484848484,126.54631921646849,IL4I1;HLA-DMA;HLA-DRB5;GPNMB;LAPTM5;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),1.9421555903107436e-06,0.00016417688590093487,0,0,7.974041069352964,104.87229220009353,CD86;IL10;HCK;CXCL8;IL1B;CCL3;LY96;LILRB2;CD14;CD68;CXCL3
DR 3-,GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2.937070758874043e-06,0.00020156779472076442,0,0,17.801075268817204,226.7518379651853,C1QA;FCGR3A;SLC11A1;C5AR1;ITGB2;TREM2;AIF1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),2.937070758874043e-06,0.00020156779472076442,0,0,17.801075268817204,226.7518379651853,CD86;IL10;IL4I1;GPNMB;LILRB2;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),3.0005301198860003e-06,0.00020156779472076442,0,0,8.685185185185185,110.44708185578723,CD86;IL10;CXCL8;IL1B;LY96;LILRB2;CD14;CD68;FCGR2B;CXCL3
DR 3-,GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),3.020337618055618e-06,0.00020156779472076442,0,0,10.340659340659341,131.43124796022562,MSR1;FCER1G;CXCL8;CTSL;ITGB2;APOE;CD36;FCGR2B;LILRB4
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),3.508112342646697e-06,0.00022241432252380057,0,0,12.622073578595318,158.53870267984973,HLA-DMA;HLA-DRB5;TYROBP;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),5.079677698940227e-06,0.0003002172871817108,0,0,24.19148936170213,294.9006114751804,C1QA;TYROBP;C5AR1;ITGB2;TREM2;AIF1
DR 3-,GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),5.2867929476986835e-06,0.0003002172871817108,0,0,11.714285714285714,142.33207100124613,TYROBP;NCF1;NCF2;C5AR1;CLEC5A;LY96;MNDA;LILRB2
DR 3-,GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),5.445581707554691e-06,0.0003002172871817108,0,0,6.992509363295881,84.75415001254748,CD86;HLA-DRB5;HLA-DMA;IL1B;HLA-DRA;LILRB2;AIF1;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),6.082758339065918e-06,0.0003213723989139827,0,0,6.182926829268292,74.25727452894036,CD74;CCL3L1;GPNMB;GPR183;CCL4;C5AR1;CCL3;TREM2;APOE;CD36;CCL18;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),7.296970449712896e-06,0.0003701023412094381,0,0,5.528735632183908,65.39416869729844,CD74;CCL3L1;C5AR1;TREM2;GPNMB;IL1B;GPR183;CCL4;CCL3;APOE;CD36;CCL18;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),7.827610363031498e-06,0.00038174653616630534,0,0,5.079621600315333,59.72544551702093,CD74;CCL3L1;C5AR1;LAPTM5;TREM2;GPNMB;IL1B;GPR183;CCL4;CCL3;APOE;CD36;CCL18;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),1.1183463432977943e-05,0.0005252085790005938,0,0,10.23913043478261,116.73708736559918,HLA-DMA;HLA-DRB5;ITGB2;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),1.4072596228396998e-05,0.0006372875720574069,0,0,33.280701754385966,371.78807721874773,FCER1G;ITGB2;TREM2;CD36;CD68
DR 3-,GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),1.4652484125716823e-05,0.0006406672369451356,0,0,8.071189679885332,89.83961063151654,CD86;IL10;IL4I1;GPNMB;IL1B;LILRB2;LILRB4;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),1.9474481763510033e-05,0.0008231214292043574,0,0,11.842293906810037,128.44632267420334,IL10;CD74;TYROBP;GPR183;MNDA;FCGR2B;TNFSF13B
DR 3-,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),2.5190419988281052e-05,0.0010303694369400121,0,0,5.747191011235955,60.8572745573264,CD86;IL10;CXCL8;IL1B;SPP1;LY96;TREM2;LILRB2;CD14;CD68;CXCL3
DR 3-,GO_Biological_Process_2023,Negative Regulation Of B Cell Proliferation (GO:0030889),2.836112005424511e-05,0.0011238093821494626,0,0,79.125,828.4776290914322,IL10;TYROBP;MNDA;FCGR2B
DR 3-,GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),6.858413630494344e-05,0.002635293479838433,0,0,5.594594594594595,53.63789202510708,CD86;IL10;CXCL8;IL1B;SLC11A1;LY96;LILRB2;CD14;CD68;CXCL3
DR 3-,GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),8.024954669473463e-05,0.002992836035556574,0,0,8.862903225806452,83.5804517713919,IL4I1;FCGR3A;HLA-DRA;TREM2;FCGR1A;FCGR2B;HLA-DRB1
DR 3-,GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",0.00010286019114288906,0.003525046550518469,0,0,16.614035087719298,152.55239380337426,MSR1;ITGB2;CD36;FCGR2B;AIF1
DR 3-,GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),0.00010286019114288906,0.003525046550518469,0,0,16.614035087719298,152.55239380337426,IL10;IL4I1;SLAMF8;LAPTM5;FCGR2B
DR 3-,GO_Biological_Process_2023,Negative Regulation Of B Cell Activation (GO:0050869),0.00010286019114288906,0.003525046550518469,0,0,16.614035087719298,152.55239380337426,IL10;TYROBP;LAPTM5;MNDA;FCGR2B
DR 3-,GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),0.00010868871640220655,0.0036267708525788925,0,0,8.337128399746996,76.0931591082673,IL10;CXCL8;SLC11A1;IL1B;LY96;CD14;FCGR2B
DR 3-,GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),0.00011864936813808615,0.003666706311187684,0,0,4.330721003134796,39.14685050023031,HCK;FCER1G;SPI1;CXCL8;CCL3L1;IL1B;CCL4;CCL3;LILRB2;CCL18;CXCL3;LILRB4
DR 3-,GO_Biological_Process_2023,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),0.00012145241724754159,0.003666706311187684,0,0,inf,inf,TREM2;CD36;CD68
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888),0.00012145241724754159,0.003666706311187684,0,0,inf,inf,SPI1;TYROBP;ITGB2
DR 3-,GO_Biological_Process_2023,High-Density Lipoprotein Particle Remodeling (GO:0034375),0.00012145241724754159,0.003666706311187684,0,0,inf,inf,APOC1;APOE;PLTP
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.00014492240811027202,0.004273525894972673,0,0,6.521739130434782,57.6476874472859,CD86;CD74;FCGR3A;IL1B;GPR183;LILRB2;TNFSF13B;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),0.00018176229157471774,0.005172736044513845,0,0,6.2675585284280935,53.981295876134936,IL10;CD74;TYROBP;IL1B;TREM2;LILRB2;AIF1;LILRB4
DR 3-,GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),0.00018357501735262067,0.005172736044513845,0,0,26.34722222222222,226.6621797598714,FCER1G;C5AR1;C3AR1;FPR3
DR 3-,GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),0.00022598243706325267,0.0060967176637490295,0,0,6.032206119162641,50.640691729040796,CXCL8;FCER1G;CCL3L1;ITGB2;CCL4;CCL3;CXCL3;CCL18
DR 3-,GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),0.00022598243706325267,0.0060967176637490295,0,0,6.032206119162641,50.640691729040796,CD74;CCL3L1;SLC11A1;CCL4;CCL3;CCL18;AIF1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),0.000246253088153306,0.006372426852620245,0,0,7.075268817204301,58.78947510883268,HCK;CCL3L1;CCL4;CCL3;CCL18;AIF1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Endocytosis (GO:0006897),0.000246253088153306,0.006372426852620245,0,0,7.075268817204301,58.78947510883268,MSR1;SLC11A1;ITGB2;APOE;CD14;CD36;FCGR2B
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),0.0002643629965231669,0.006572789795909326,0,0,12.447368421052632,102.5437538440271,CTSL;IL1B;APOE;CTSS;CTSC
DR 3-,GO_Biological_Process_2023,Receptor Internalization (GO:0031623),0.0002643629965231669,0.006572789795909326,0,0,12.447368421052632,102.5437538440271,CXCL8;FCER1G;ITGB2;CD36;LILRB4
DR 3-,GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),0.00027866975010108156,0.006667042323173045,0,0,5.813664596273292,47.58765370098808,CXCL8;FCER1G;CCL3L1;ITGB2;CCL4;CCL3;CXCL3;CCL18
DR 3-,GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),0.00027866975010108156,0.006667042323173045,0,0,5.813664596273292,47.58765370098808,CXCL8;FCER1G;CCL3L1;ITGB2;CCL4;CCL3;CXCL3;CCL18
DR 3-,GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),0.00029450227477084115,0.006915349711285677,0,0,8.598784194528875,69.91004017360326,HCK;FCER1G;SLC11A1;IL1B;TREM2;FCGR2B
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Activation (GO:0051250),0.0003950178597139277,0.009106957202132006,0,0,11.058479532163743,86.6606548833963,IL4I1;GPNMB;LST1;LAPTM5;FCGR2B
DR 3-,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),0.0004409242755367047,0.009983785381795385,0,0,3.6737967914438503,28.386095718390184,HCK;CXCL8;CCL3L1;IL1B;CCL4;CCL3;MNDA;LILRB2;CCL18;AIF1;LILRB4;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),0.00046811653426905627,0.010233995956089023,0,0,58.7319587628866,450.2857872458315,TYROBP;GPR183;TREM2
DR 3-,GO_Biological_Process_2023,Superoxide Anion Generation (GO:0042554),0.00046811653426905627,0.010233995956089023,0,0,58.7319587628866,450.2857872458315,NCF1;NCF2;CYBB
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),0.0004999151256029183,0.010743938631601703,0,0,5.242636746143058,39.84966054505129,CD74;GPNMB;IL1B;PLAUR;TREM2;LILRB2;MMP9;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),0.0005142969553232566,0.010868808989164824,0,0,3.856598743096553,29.20490280820049,CD86;IL10;CXCL8;NCF1;IL1B;LY96;LILRB2;CD14;CD68;CXCL3;MMP9
DR 3-,GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),0.0006112157595893195,0.01250034811547189,0,0,15.791666666666666,116.85928929412923,HCK;FCGR3A;FCER1G;FCGR2B
DR 3-,GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),0.0006112157595893195,0.01250034811547189,0,0,15.791666666666666,116.85928929412923,PLEK;CCL4;CCL3;TREM2
DR 3-,GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),0.000678385467444629,0.013440512073746712,0,0,7.07008760951189,51.581909092393126,CXCL8;CCL3L1;IL1B;CCL4;CCL3;CCL18
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),0.000678385467444629,0.013440512073746712,0,0,7.07008760951189,51.581909092393126,IL10;CD74;ITGB2;HLA-DRA;FCGR2B;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),0.000758828685398912,0.014802996509012624,0,0,5.645161290322581,40.553340015221345,SLC11A1;IL1B;LAPTM5;CD14;LILRB4;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),0.0007953202530924244,0.015279789104866576,0,0,9.038277511961722,64.50406884720583,IL4I1;HLA-DRA;LILRB2;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),0.0008682852856439705,0.01619096679700816,0,0,6.673758865248227,47.04326101987329,IL10;HCK;SLAMF8;TREM2;APOE;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),0.0008682852856439705,0.01619096679700816,0,0,6.673758865248227,47.04326101987329,SPI1;TYROBP;GPR183;TREM2;MMP9;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),0.0009594672858971878,0.01722883670130727,0,0,4.171828171828172,28.99058605762239,IL10;TYROBP;GPNMB;SLC11A1;LAPTM5;TREM2;FCGR2B;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),0.0009797523443270978,0.01722883670130727,0,0,13.152777777777779,91.12521610440056,SPI1;NCF1;IL1B;TREM2
DR 3-,GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),0.0009797523443270978,0.01722883670130727,0,0,13.152777777777779,91.12521610440056,MSR1;ITGB2;CD36;FCGR2B
DR 3-,GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),0.0009797523443270978,0.01722883670130727,0,0,13.152777777777779,91.12521610440056,MSR1;APOC1;CD36;APOE
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.0009973034600280549,0.01722883670130727,0,0,4.633540372670807,32.019874372860976,IL10;SPI1;GPNMB;IL1B;SLC11A1;SLAMF8;TREM2;FCGR2B
