# signature_gene_contribution | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_epi_64 | 04_3 - 04_7 signature interpretation
# CAVEAT: Cell type labels come from CellTypist (Cells_Adult_Breast.pkl, Kumar et al.
# CAVEAT: 2023), a NORMAL adult breast atlas with no malignant class: TNBC cells are assigned to the nearest normal state.
# CAVEAT: This subset therefore mixes normal and malignant epithelium and no CNV inference has been run.
# CAVEAT: Every state reported here is an EPITHELIAL state, not a tumour cell state.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP14_EMT_3,emt,CRIP1,0.125563,0.119613,0.00279,0.001497,0.111025,47
MP14_EMT_3,emt,CKB,0.164143,0.188138,0.004388,0.000402,0.053075,48
MP14_EMT_3,emt,C19orf33,0.047017,0.039195,0.000914,0.00012,0.025406,49
MP14_EMT_3,emt,RAB11FIP1,0.212813,0.203578,0.004748,-0.00021,0.018762,50
MP15_EMT_4,emt,CD74,0.618275,1.511673,0.085954,0.114706,0.522304,1
MP15_EMT_4,emt,IFITM1,0.559678,1.172159,0.066649,0.08197,0.421705,2
MP15_EMT_4,emt,TIMP1,0.487688,0.785651,0.044672,0.052739,0.356048,3
MP15_EMT_4,emt,FTH1,0.982308,3.811056,0.216697,0.045689,0.264594,4
MP15_EMT_4,emt,LTF,0.18205,0.347176,0.01974,0.044315,0.346148,5
MP15_EMT_4,emt,C1S,0.218616,0.334393,0.019014,0.042781,0.385497,6
MP15_EMT_4,emt,PNRC1,0.5062,0.65897,0.037469,0.039504,0.30745,7
MP15_EMT_4,emt,EGR1,0.410217,0.610994,0.034741,0.03639,0.290348,8
MP15_EMT_4,emt,SFRP1,0.248156,0.312205,0.017752,0.034064,0.304459,9
MP15_EMT_4,emt,KRT15,0.207198,0.314732,0.017896,0.029052,0.258363,10
MP15_EMT_4,emt,SOX4,0.487057,0.691154,0.039299,0.027548,0.186662,11
MP15_EMT_4,emt,ASS1,0.316989,0.382103,0.021726,0.026714,0.252885,12
MP15_EMT_4,emt,CXCL14,0.093322,0.156478,0.008897,0.02644,0.309365,13
MP15_EMT_4,emt,GLUL,0.513212,0.65472,0.037227,0.025215,0.224101,14
MP15_EMT_4,emt,TSC22D1,0.463239,0.571836,0.032515,0.025095,0.224889,15
MP15_EMT_4,emt,SPARC,0.189909,0.279248,0.015878,0.024858,0.282424,16
MP15_EMT_4,emt,SOCS3,0.304308,0.377995,0.021493,0.024594,0.267127,17
MP15_EMT_4,emt,NFIB,0.275574,0.257727,0.014654,0.021182,0.258205,18
MP15_EMT_4,emt,SDCBP,0.367956,0.392742,0.022331,0.019921,0.222637,19
MP15_EMT_4,emt,CCL2,0.077699,0.113362,0.006446,0.018741,0.266546,20
MP15_EMT_4,emt,NCOA7,0.233796,0.222399,0.012646,0.018708,0.243635,21
MP15_EMT_4,emt,SELENOP,0.374095,0.527933,0.030018,0.018385,0.176365,22
MP15_EMT_4,emt,NINJ1,0.401539,0.447919,0.025469,0.017948,0.179107,23
MP15_EMT_4,emt,SERPINH1,0.294945,0.301245,0.017129,0.01673,0.212169,24
MP15_EMT_4,emt,C1R,0.115528,0.097818,0.005562,0.013511,0.282934,25
MP15_EMT_4,emt,DST,0.227979,0.219239,0.012466,0.013266,0.177115,26
MP15_EMT_4,emt,DCN,0.080023,0.132566,0.007538,0.012888,0.213861,27
MP15_EMT_4,emt,NTRK2,0.094397,0.082637,0.004699,0.012731,0.264173,28
MP15_EMT_4,emt,BCAM,0.333499,0.391119,0.022239,0.012684,0.130758,29
MP15_EMT_4,emt,IFIT3,0.089883,0.092529,0.005261,0.012455,0.236045,30
MP15_EMT_4,emt,SERPINE2,0.121224,0.116177,0.006606,0.011778,0.191729,31
MP15_EMT_4,emt,SERPINF1,0.066442,0.084117,0.004783,0.0108,0.232927,32
MP15_EMT_4,emt,CAV1,0.098414,0.106989,0.006083,0.009548,0.196424,33
MP15_EMT_4,emt,IGFBP5,0.198842,0.310055,0.01763,0.009064,0.091204,34
MP15_EMT_4,emt,TXNIP,0.209253,0.202555,0.011517,0.008295,0.138356,35
MP15_EMT_4,emt,ANTXR1,0.098521,0.070399,0.004003,0.007132,0.176263,36
MP15_EMT_4,emt,COL17A1,0.027122,0.02552,0.001451,0.00619,0.200343,37
MP15_EMT_4,emt,C12orf75,0.179417,0.147545,0.008389,0.005602,0.09692,38
MP15_EMT_4,emt,HTRA1,0.062976,0.05967,0.003393,0.005526,0.104388,39
MP15_EMT_4,emt,SESN3,0.098521,0.074525,0.004237,0.004644,0.107606,40
MP15_EMT_4,emt,SNAI2,0.027713,0.021118,0.001201,0.003509,0.161934,41
MP15_EMT_4,emt,THBS2,0.029191,0.023401,0.001331,0.002113,0.082147,42
MP15_EMT_4,emt,TP53AIP1,0.012695,0.008921,0.000507,0.001914,0.126743,43
MP15_EMT_4,emt,MOXD1,0.025779,0.021111,0.0012,0.001214,0.065871,44
MP15_EMT_4,emt,ASPN,0.008611,0.011191,0.000636,0.001097,0.067194,45
MP15_EMT_4,emt,HOPX,0.029057,0.026991,0.001535,0.000536,0.020706,46
MP15_EMT_4,emt,ALDH3A1,0.003735,0.001795,0.000102,0.000143,0.015071,47
MP15_EMT_4,emt,DAPL1,0.030091,0.023036,0.00131,4.7e-05,0.013082,48
MP15_EMT_4,emt,SLC47A2,0.000269,0.000147,8e-06,2.6e-05,0.015312,49
MP16_MES_GLIOMA,emt,ANXA1,0.365995,0.667426,0.059119,0.11063,0.589418,1
MP16_MES_GLIOMA,emt,ANXA2,0.722948,1.439775,0.127531,0.108331,0.484369,2
MP16_MES_GLIOMA,emt,S100A16,0.462339,0.753351,0.06673,0.086536,0.433473,3
MP16_MES_GLIOMA,emt,LMNA,0.597668,0.932901,0.082634,0.079828,0.497038,4
MP16_MES_GLIOMA,emt,VIM,0.586035,1.284394,0.113768,0.070877,0.39564,5
MP16_MES_GLIOMA,emt,TNFRSF12A,0.35248,0.430203,0.038106,0.056084,0.433543,6
MP16_MES_GLIOMA,emt,CD44,0.375922,0.442847,0.039226,0.053566,0.402306,7
MP16_MES_GLIOMA,emt,ACTN1,0.344259,0.349931,0.030996,0.040203,0.403339,8
MP16_MES_GLIOMA,emt,ZYX,0.3443,0.361036,0.03198,0.038555,0.382922,9
MP16_MES_GLIOMA,emt,PDLIM4,0.248788,0.243404,0.02156,0.027687,0.340262,10
MP16_MES_GLIOMA,emt,CLIC4,0.287933,0.272991,0.024181,0.025962,0.312362,11
MP16_MES_GLIOMA,emt,CYTOR,0.258634,0.259364,0.022974,0.025769,0.300902,12
MP16_MES_GLIOMA,emt,WWTR1,0.268199,0.247316,0.021907,0.025534,0.326645,13
MP16_MES_GLIOMA,emt,MIR4435-2HG,0.192381,0.177207,0.015696,0.022771,0.304682,14
MP16_MES_GLIOMA,emt,EMP1,0.209105,0.194288,0.01721,0.022683,0.306869,15
MP16_MES_GLIOMA,emt,NAMPT,0.347577,0.340695,0.030178,0.022511,0.258887,16
MP16_MES_GLIOMA,emt,TNC,0.127188,0.115674,0.010246,0.021154,0.336735,17
MP16_MES_GLIOMA,emt,EGR1,0.410217,0.610994,0.05412,0.017473,0.160467,18
MP16_MES_GLIOMA,emt,VMP1,0.342137,0.373871,0.033116,0.014203,0.174453,19
MP16_MES_GLIOMA,emt,RCAN1,0.175159,0.174104,0.015422,0.013077,0.214964,20
MP16_MES_GLIOMA,emt,IGFBP3,0.080869,0.093669,0.008297,0.012113,0.222844,21
MP16_MES_GLIOMA,emt,IGFBP7,0.150911,0.211594,0.018742,0.011054,0.209604,22
MP16_MES_GLIOMA,emt,VCL,0.160812,0.12286,0.010883,0.01054,0.22189,23
MP16_MES_GLIOMA,emt,IGF2BP2,0.079083,0.067577,0.005986,0.0095,0.253443,24
MP16_MES_GLIOMA,emt,GNG12,0.170068,0.123396,0.01093,0.009034,0.194107,25
MP16_MES_GLIOMA,emt,JAG1,0.106272,0.072853,0.006453,0.007942,0.196004,26
MP16_MES_GLIOMA,emt,GADD45A,0.0993,0.063695,0.005642,0.00574,0.167574,27
MP16_MES_GLIOMA,emt,CAMK2D,0.088056,0.061374,0.005436,0.005114,0.148579,28
MP16_MES_GLIOMA,emt,HIVEP3,0.087089,0.051303,0.004544,0.005088,0.156451,29
MP16_MES_GLIOMA,emt,ELL2,0.102296,0.071814,0.006361,0.004954,0.14413,30
MP16_MES_GLIOMA,emt,IL1RAP,0.044411,0.028579,0.002531,0.004923,0.188758,31
MP16_MES_GLIOMA,emt,PGM2L1,0.138056,0.104948,0.009296,0.00459,0.110083,32
MP16_MES_GLIOMA,emt,F3,0.047689,0.034801,0.003083,0.00392,0.132821,33
MP16_MES_GLIOMA,emt,SLC4A7,0.129902,0.103095,0.009132,0.003663,0.114537,34
MP16_MES_GLIOMA,emt,CREB5,0.046668,0.036069,0.003195,0.003542,0.146694,35
MP16_MES_GLIOMA,emt,NRP2,0.037184,0.027407,0.002428,0.003487,0.154078,36
MP16_MES_GLIOMA,emt,PLAT,0.178893,0.218511,0.019355,0.00343,0.061746,37
MP16_MES_GLIOMA,emt,LYST,0.100818,0.069138,0.006124,0.003206,0.094285,38
MP16_MES_GLIOMA,emt,SAMD4A,0.02332,0.013795,0.001222,0.002192,0.138535,39
MP16_MES_GLIOMA,emt,BCAT1,0.01475,0.012977,0.001149,0.000977,0.077984,40
MP16_MES_GLIOMA,emt,ADAMTS9-AS2,0.007268,0.004449,0.000394,0.000472,0.074231,41
MP16_MES_GLIOMA,emt,AKAP12,0.007241,0.006238,0.000553,0.000449,0.061998,42
MP16_MES_GLIOMA,emt,FRMD5,0.003479,0.001683,0.000149,0.000279,0.048845,43
MP16_MES_GLIOMA,emt,GFAP,0.00313,0.00196,0.000174,0.000138,0.03718,44
MP16_MES_GLIOMA,emt,DIRAS3,0.018055,0.01169,0.001035,7.8e-05,0.007314,45
MP16_MES_GLIOMA,emt,KLHL4,0.0009,0.000839,7.4e-05,7e-05,0.025871,46
MP16_MES_GLIOMA,emt,SCG2,0.000793,0.000687,6.1e-05,5.9e-05,0.014326,47
MP16_MES_GLIOMA,emt,CADPS,0.00039,0.000261,2.3e-05,1.7e-05,0.013637,48
MP16_MES_GLIOMA,emt,GAP43,0.000954,0.000535,4.7e-05,-5e-06,-0.000352,49
MP17_INTERFERON_MHC_II_1,immune,HLA-B,0.695652,1.659674,0.062482,0.04996,0.751874,1
MP17_INTERFERON_MHC_II_1,immune,CD74,0.618275,1.511673,0.05691,0.047831,0.751123,2
MP17_INTERFERON_MHC_II_1,immune,HLA-A,0.591838,1.193077,0.044916,0.043343,0.660299,3
MP17_INTERFERON_MHC_II_1,immune,IFI27,0.416948,1.075672,0.040496,0.039742,0.652318,4
MP17_INTERFERON_MHC_II_1,immune,HLA-DRA,0.356242,0.727573,0.027391,0.038804,0.634212,5
MP17_INTERFERON_MHC_II_1,immune,IFITM1,0.559678,1.172159,0.044128,0.038188,0.621804,6
MP17_INTERFERON_MHC_II_1,immune,IFITM3,0.769025,1.847467,0.069552,0.036367,0.630957,7
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB1,0.298935,0.574935,0.021645,0.035933,0.625279,8
MP17_INTERFERON_MHC_II_1,immune,HLA-C,0.737013,1.67926,0.063219,0.034131,0.598118,9
MP17_INTERFERON_MHC_II_1,immune,B2M,0.908693,2.733092,0.102893,0.033794,0.715432,10
MP17_INTERFERON_MHC_II_1,immune,CXCL10,0.154995,0.394557,0.014854,0.031896,0.516548,11
MP17_INTERFERON_MHC_II_1,immune,IFI6,0.37697,0.677367,0.025501,0.029568,0.52084,12
MP17_INTERFERON_MHC_II_1,immune,PSMB9,0.342835,0.583014,0.021949,0.029233,0.620787,13
MP17_INTERFERON_MHC_II_1,immune,UBE2L6,0.373047,0.563136,0.0212,0.028909,0.531462,14
MP17_INTERFERON_MHC_II_1,immune,HLA-DPA1,0.280947,0.472599,0.017792,0.028076,0.570091,15
MP17_INTERFERON_MHC_II_1,immune,BST2,0.495762,0.861855,0.032446,0.026426,0.538187,16
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB5,0.225024,0.37211,0.014009,0.025815,0.555992,17
MP17_INTERFERON_MHC_II_1,immune,HLA-DQB1,0.191642,0.318788,0.012001,0.025648,0.549392,18
MP17_INTERFERON_MHC_II_1,immune,HLA-DPB1,0.256821,0.395477,0.014889,0.024618,0.533418,19
MP17_INTERFERON_MHC_II_1,immune,TAP1,0.283782,0.385553,0.014515,0.023329,0.529182,20
MP17_INTERFERON_MHC_II_1,immune,ISG15,0.323948,0.503351,0.01895,0.022883,0.539336,21
MP17_INTERFERON_MHC_II_1,immune,C1S,0.218616,0.334393,0.012589,0.021714,0.51952,22
MP17_INTERFERON_MHC_II_1,immune,GBP1,0.19371,0.274031,0.010316,0.019911,0.512609,23
MP17_INTERFERON_MHC_II_1,immune,HLA-E,0.492887,0.671836,0.025293,0.019653,0.453672,24
MP17_INTERFERON_MHC_II_1,immune,HLA-DQA1,0.16374,0.247305,0.00931,0.019315,0.53198,25
MP17_INTERFERON_MHC_II_1,immune,TYMP,0.331363,0.419799,0.015804,0.018979,0.423945,26
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.377668,0.464415,0.017484,0.017437,0.478297,27
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.309534,0.380155,0.014312,0.017185,0.440656,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.225427,0.273814,0.010308,0.016619,0.510076,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.225225,0.246329,0.009274,0.014569,0.494044,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.288188,0.316516,0.011916,0.01442,0.368862,31
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.346973,0.408862,0.015392,0.012881,0.327648,32
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.323142,0.362639,0.013652,0.012641,0.41226,33
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.363671,0.483365,0.018197,0.012157,0.302258,34
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.23166,0.250497,0.00943,0.011727,0.366825,35
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.199205,0.207847,0.007825,0.011301,0.392673,36
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.197297,0.30477,0.011474,0.007848,0.351074,37
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.089883,0.092529,0.003483,0.007284,0.374792,38
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.146035,0.14465,0.005446,0.00672,0.392893,39
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.152362,0.127023,0.004782,0.00607,0.314658,40
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.113217,0.101331,0.003815,0.005985,0.337559,41
MP17_INTERFERON_MHC_II_1,immune,MX1,0.187558,0.189392,0.00713,0.005799,0.31596,42
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.066388,0.073986,0.002785,0.005601,0.280725,43
MP17_INTERFERON_MHC_II_1,immune,C1R,0.115528,0.097818,0.003683,0.005113,0.313705,44
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.161242,0.137422,0.005174,0.00489,0.283105,45
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.157561,0.120078,0.004521,0.004549,0.26327,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.103626,0.081993,0.003087,0.002925,0.263313,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.05188,0.047303,0.001781,0.002212,0.200903,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.618275,1.511673,0.063489,0.076193,0.668678,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.356242,0.727573,0.030557,0.062589,0.598387,2
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.769025,1.847467,0.077592,0.061694,0.600687,3
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.298935,0.574935,0.024147,0.058657,0.602418,4
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.755108,1.735684,0.072897,0.052764,0.470508,5
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.37697,0.677367,0.028449,0.04981,0.54813,6
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.281834,0.458719,0.019266,0.04806,0.504746,7
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.365995,0.667426,0.028031,0.047971,0.521765,8
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.555541,1.15629,0.048563,0.047535,0.478532,9
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.280947,0.472599,0.019849,0.045862,0.554337,10
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.23972,0.489348,0.020552,0.044475,0.510471,11
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.225024,0.37211,0.015628,0.04247,0.550697,12
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.323948,0.503351,0.02114,0.036054,0.499543,13
MP18_INTERFERON_MHC_II_2,immune,C1S,0.218616,0.334393,0.014044,0.03533,0.506635,14
MP18_INTERFERON_MHC_II_2,immune,CD9,0.651805,1.143104,0.048009,0.034465,0.369809,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.339275,0.425776,0.017882,0.031276,0.459623,16
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.330759,0.52374,0.021997,0.029758,0.448173,17
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.225427,0.273814,0.0115,0.027497,0.497493,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.547198,0.979078,0.04112,0.023157,0.323883,19
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.273411,0.283386,0.011902,0.017727,0.303144,20
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.507167,0.777077,0.032636,0.017639,0.313501,21
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.65926,1.26186,0.052997,0.01724,0.274718,22
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.779302,1.531879,0.064337,0.015935,0.174441,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.252697,0.307621,0.01292,0.01403,0.353165,24
MP18_INTERFERON_MHC_II_2,immune,C3,0.146049,0.155305,0.006523,0.013815,0.394117,25
MP18_INTERFERON_MHC_II_2,immune,A2M,0.142677,0.171938,0.007221,0.013024,0.329342,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.115528,0.097818,0.004108,0.008727,0.325818,27
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.373719,0.473769,0.019898,0.008217,0.224341,28
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.236133,0.214898,0.009026,0.008195,0.252943,29
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.118067,0.101798,0.004275,0.004744,0.181082,30
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.147231,0.168422,0.007074,0.002812,0.147581,31
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.127752,0.088755,0.003728,0.002542,0.108577,32
MP18_INTERFERON_MHC_II_2,immune,S100B,0.17133,0.264526,0.01111,0.002397,0.13907,33
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.347027,0.460544,0.019342,0.002248,0.123098,34
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.254537,0.2729,0.011462,0.002227,0.090827,35
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.092395,0.065951,0.00277,0.001683,0.122928,36
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.130855,0.142509,0.005985,0.001138,0.078003,37
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.090259,0.058593,0.002461,0.000977,0.0673,38
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.038433,0.026479,0.001112,0.000942,0.105455,39
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.136591,0.155569,0.006534,0.000781,0.069285,40
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.100697,0.112265,0.004715,0.000712,0.08639,41
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.016066,0.013336,0.00056,0.000172,0.046493,42
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.012829,0.009425,0.000396,0.000121,0.027158,43
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.019922,0.013523,0.000568,5.5e-05,0.022876,44
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.004675,0.003145,0.000132,-4e-05,-0.004847,45
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.038769,0.026253,0.001103,-0.000209,-0.009587,46
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.091186,0.08701,0.003654,-0.001045,-0.018666,47
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.44458,0.842645,0.03539,-0.001803,0.040461,48
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.178893,0.218511,0.009177,-0.005067,-0.119431,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.374095,0.527933,0.022173,-0.005548,-0.0167,50
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.582905,1.069658,0.077861,0.066719,0.544146,1
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.365995,0.667426,0.048582,0.066111,0.449399,2
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.594229,1.06172,0.077283,0.063657,0.53858,3
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.424336,0.776842,0.056547,0.063347,0.523219,4
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.247659,0.433653,0.031566,0.055735,0.4627,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.58316,1.018464,0.074135,0.04747,0.454985,6
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.310985,0.384518,0.027989,0.044115,0.496301,7
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.194221,0.284288,0.020694,0.042952,0.444562,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.478137,0.639236,0.04653,0.039426,0.474299,9
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.438401,0.640847,0.046648,0.03823,0.39887,10
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.172512,0.235308,0.017128,0.032559,0.435627,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.149729,0.208075,0.015146,0.031817,0.342648,12
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.283083,0.558486,0.040653,0.0318,0.255308,13
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.128921,0.21827,0.015888,0.029067,0.301009,14
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.44458,0.842645,0.061337,0.025841,0.295732,15
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.427063,0.544996,0.039671,0.025106,0.365452,16
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.278691,0.278761,0.020291,0.024923,0.297811,17
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.30635,0.333894,0.024304,0.024248,0.353512,18
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.197297,0.30477,0.022184,0.023999,0.318961,19
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.131487,0.156499,0.011392,0.020298,0.345993,20
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.355772,0.59721,0.043471,0.019201,0.115208,21
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.1029,0.115753,0.008426,0.018827,0.33079,22
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.105103,0.139122,0.010127,0.018211,0.332512,23
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.200051,0.1976,0.014383,0.017034,0.298242,24
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.164157,0.142305,0.010358,0.015513,0.323572,25
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.297524,0.285166,0.020757,0.014239,0.267089,26
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.098145,0.088735,0.006459,0.013576,0.276749,27
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.028237,0.041132,0.002994,0.012083,0.217129,28
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.195403,0.185761,0.013522,0.011971,0.254325,29
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.044371,0.051477,0.003747,0.010446,0.247335,30
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.028049,0.064091,0.004665,0.010439,0.167791,31
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.133623,0.19676,0.014322,0.007802,0.181589,32
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.080869,0.093669,0.006818,0.006926,0.176078,33
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.168133,0.210602,0.01533,0.006368,0.124782,34
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.042302,0.034957,0.002545,0.004386,0.214943,35
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.249056,0.356399,0.025943,0.003182,0.120098,36
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.032778,0.026691,0.001943,0.003081,0.141514,37
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.086928,0.078837,0.005739,0.002109,0.100358,38
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.081649,0.061167,0.004452,0.002006,0.10474,39
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.078707,0.062867,0.004576,0.001847,0.105121,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.009578,0.008101,0.00059,0.000973,0.108062,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.00219,0.001829,0.000133,0.000554,0.061069,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.002136,0.00193,0.00014,0.000518,0.057516,43
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.026813,0.020726,0.001509,0.000384,0.043346,44
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001075,0.001241,9e-05,0.000371,0.040228,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.006005,0.005693,0.000414,0.000252,0.034641,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.006287,0.003917,0.000285,0.000123,0.023827,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000309,0.000409,3e-05,8.2e-05,0.023522,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.000309,0.000344,2.5e-05,7.3e-05,0.017525,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.006072,0.005156,0.000375,5e-06,0.000506,50
MP20_MYC,metabolic,ENO1,0.598246,0.989744,0.047499,0.048501,0.477761,1
MP20_MYC,metabolic,LDHA,0.685402,1.253739,0.060168,0.048434,0.436171,2
MP20_MYC,metabolic,RAN,0.644833,1.031126,0.049485,0.047467,0.483428,3
MP20_MYC,metabolic,FABP5,0.355772,0.59721,0.028661,0.044556,0.524049,4
MP20_MYC,metabolic,HSPD1,0.568947,0.825594,0.039621,0.043363,0.474779,5
MP20_MYC,metabolic,HSPE1,0.648729,1.042937,0.050052,0.040612,0.417462,6
MP20_MYC,metabolic,RANBP1,0.485727,0.621743,0.029838,0.034363,0.435382,7
MP20_MYC,metabolic,SNRPD1,0.471689,0.5843,0.028041,0.034253,0.439349,8
MP20_MYC,metabolic,NCL,0.594847,0.840657,0.040344,0.033127,0.377897,9
MP20_MYC,metabolic,EIF5A,0.572534,0.799291,0.038359,0.032836,0.401284,10
MP20_MYC,metabolic,LDHB,0.538762,0.826588,0.039669,0.029227,0.330131,11
